CustomerID,Country,UK_vs_International,first_invoice,last_invoice,Tenure_days,Recency,Frequency,Monetary,TotalQuantity,TotalLines,DistinctStockCodes,AvgBasketSize,AvgUnitPrice,CancellationRate,R_score,F_score,M_score,Segment
17649,United Kingdom,1,2011-07-24 15:53:00,2011-07-28 10:50:00,3,125,1,861.74,399,52,52,399.0,2.16,0.018867924528301886,2,2,3,Lost
17650,United Kingdom,1,2011-11-18 14:52:00,2011-11-18 14:52:00,0,12,1,166.07999999999998,150,8,8,150.0,1.107,0.0,4,2,1,Potential Loyalists
17651,United Kingdom,1,2011-06-15 15:57:00,2011-11-28 10:29:00,165,2,10,3886.67,3112,232,149,311.2,1.249,0.029288702928870293,5,5,5,Champions
17652,United Kingdom,1,2011-03-03 14:05:00,2011-11-14 12:55:00,255,16,12,4737.13,2509,259,118,209.08,1.888,0.040740740740740744,4,5,5,Loyal Customers
17653,United Kingdom,1,2011-08-11 15:24:00,2011-11-10 14:26:00,90,20,4,1175.88,1409,44,44,352.25,0.835,0.12,4,4,4,Loyal Customers
17654,United Kingdom,1,2011-03-07 13:17:00,2011-03-07 13:17:00,0,268,1,117.55000000000001,41,22,22,41.0,2.867,0.0,1,2,1,Hibernating
17655,United Kingdom,1,2010-12-08 16:45:00,2011-11-29 11:34:00,355,1,7,2571.7400000000007,1116,91,66,159.43,2.304,0.021505376344086023,5,5,5,Champions
17656,United Kingdom,1,2011-08-03 10:45:00,2011-09-27 13:04:00,55,64,5,1674.6900000000003,1399,82,67,279.8,1.197,0.0,3,5,4,Lost
17658,United Kingdom,1,2011-05-12 15:23:00,2011-11-29 11:47:00,200,1,2,485.87999999999994,616,19,17,308.0,0.789,0.17391304347826086,5,3,3,Loyal Customers
17659,United Kingdom,1,2010-12-02 16:46:00,2011-11-22 13:29:00,354,8,12,2968.8599999999997,1525,158,127,127.08,1.947,0.006289308176100629,5,5,5,Champions
17660,United Kingdom,1,2011-07-21 13:37:00,2011-07-21 13:37:00,0,132,1,178.75000000000003,121,38,37,121.0,1.477,0.0,2,2,1,Hibernating
17663,United Kingdom,1,2011-02-25 14:11:00,2011-11-14 08:56:00,261,16,7,1788.2700000000004,797,86,63,113.86,2.244,0.044444444444444446,4,5,4,Loyal Customers
17664,United Kingdom,1,2011-05-11 14:17:00,2011-11-21 11:29:00,193,9,2,604.64,604,43,41,302.0,1.001,0.0,5,3,3,Loyal Customers
17666,United Kingdom,1,2011-10-05 11:06:00,2011-10-05 11:06:00,0,56,1,409.0799999999999,356,12,12,356.0,1.149,0.0,3,2,2,Need Attention
17667,United Kingdom,1,2011-02-14 09:24:00,2011-10-04 14:32:00,232,57,5,2055.51,1033,116,85,206.6,1.99,0.0,3,5,5,Lost
17668,United Kingdom,1,2011-11-01 14:45:00,2011-11-01 14:45:00,0,29,1,161.85,31,8,8,31.0,5.221,0.0,4,2,1,Potential Loyalists
17669,United Kingdom,1,2011-04-04 10:11:00,2011-10-28 08:53:00,206,33,7,3406.72,1916,68,45,273.71,1.778,0.0,3,5,5,Lost
17670,United Kingdom,1,2011-04-26 09:12:00,2011-04-26 09:12:00,0,218,1,205.7,110,11,11,110.0,1.87,0.0,1,2,1,Hibernating
17671,United Kingdom,1,2010-12-09 14:27:00,2011-11-24 12:21:00,349,6,4,1284.0800000000002,772,53,40,193.0,1.663,0.13114754098360656,5,4,4,Champions
17672,United Kingdom,1,2011-02-03 13:29:00,2011-10-27 10:56:00,265,34,2,3106.62,1690,110,105,845.0,1.838,0.043478260869565216,3,3,5,Lost
17673,United Kingdom,1,2011-01-23 15:16:00,2011-10-04 12:25:00,253,57,5,1482.4999999999998,1369,195,113,273.8,1.083,0.0,3,5,4,Lost
17674,United Kingdom,1,2010-12-06 10:20:00,2011-09-26 13:35:00,294,65,2,551.0400000000001,672,27,19,336.0,0.82,0.0,3,3,3,Promising
17675,United Kingdom,1,2010-12-07 13:22:00,2011-11-21 08:31:00,348,9,29,18848.52,7838,672,232,270.28,2.405,0.023255813953488372,5,5,5,Champions
17676,United Kingdom,1,2010-12-08 13:49:00,2011-10-12 14:21:00,308,49,5,1019.1700000000001,706,61,40,141.2,1.444,0.016129032258064516,3,5,4,Lost
17677,United Kingdom,1,2010-12-06 08:42:00,2011-11-11 12:53:00,340,19,28,15497.21,9316,282,174,332.71,1.664,0.056856187290969896,4,5,5,Loyal Customers
17678,United Kingdom,1,2011-03-21 11:52:00,2011-03-21 11:52:00,0,254,1,298.11,207,16,16,207.0,1.44,0.0,1,2,2,Hibernating
17679,United Kingdom,1,2011-09-15 10:35:00,2011-10-18 07:43:00,32,43,2,1992.1100000000001,729,30,29,364.5,2.733,0.0,3,3,5,Lost
17680,United Kingdom,1,2011-11-16 12:42:00,2011-11-16 12:42:00,0,14,1,184.39999999999998,96,11,11,96.0,1.921,0.0,4,2,1,Potential Loyalists
17682,United Kingdom,1,2010-12-06 13:35:00,2011-11-29 15:59:00,358,1,6,2459.3299999999995,1367,118,48,227.83,1.799,0.008403361344537815,5,5,5,Champions
17684,United Kingdom,1,2011-10-27 11:10:00,2011-10-27 11:10:00,0,34,1,239.41,145,15,15,145.0,1.651,0.0,3,2,1,Need Attention
17685,United Kingdom,1,2010-12-02 14:42:00,2011-11-23 11:36:00,355,7,7,3155.8299999999995,1907,127,88,272.43,1.655,0.0,5,5,5,Champions
17686,United Kingdom,1,2011-02-10 10:18:00,2011-09-20 11:39:00,222,71,6,5110.09,2183,252,190,363.83,2.341,0.0,2,5,5,At Risk
17690,United Kingdom,1,2010-12-01 16:15:00,2011-11-09 15:17:00,342,21,15,4717.3,1769,252,186,117.93,2.667,0.007874015748031496,4,5,5,Loyal Customers
17691,United Kingdom,1,2010-12-06 11:10:00,2010-12-16 17:20:00,10,349,2,290.4,134,19,18,67.0,2.167,0.0,1,3,2,Lost
17692,United Kingdom,1,2010-12-15 13:37:00,2011-08-04 14:01:00,232,118,4,733.4399999999998,672,46,34,168.0,1.091,0.02127659574468085,2,4,3,Lost
17693,United Kingdom,1,2011-07-25 15:48:00,2011-07-26 17:12:00,1,127,1,187.01999999999998,231,16,16,231.0,0.81,0.1111111111111111,2,2,1,Hibernating
17694,United Kingdom,1,2011-07-21 12:00:00,2011-07-21 12:00:00,0,132,1,283.12,184,15,15,184.0,1.539,0.0,2,2,2,Hibernating
17695,United Kingdom,1,2011-06-21 12:35:00,2011-07-31 10:40:00,39,122,2,765.3400000000001,779,35,30,389.5,0.982,0.0,2,3,3,About to Sleep
17696,United Kingdom,1,2010-12-10 09:51:00,2011-11-01 13:43:00,326,29,8,2201.05,1756,115,78,219.5,1.253,0.0873015873015873,4,5,5,Loyal Customers
17697,United Kingdom,1,2011-04-17 15:40:00,2011-04-17 15:40:00,0,227,1,338.95000000000005,93,19,19,93.0,3.645,0.0,1,2,2,Hibernating
17698,United Kingdom,1,2011-03-24 11:34:00,2011-03-24 11:34:00,0,251,1,154.95,93,8,8,93.0,1.666,0.0,1,2,1,Hibernating
17700,United Kingdom,1,2010-12-09 15:33:00,2011-11-23 11:51:00,348,7,4,2508.89,1266,142,116,316.5,1.982,0.0273972602739726,5,4,5,Champions
17701,United Kingdom,1,2011-04-01 12:25:00,2011-04-01 12:25:00,0,243,1,417.95000000000005,109,24,24,109.0,3.834,0.0,1,2,2,Hibernating
17702,United Kingdom,1,2010-12-09 13:40:00,2011-11-09 16:03:00,335,21,4,1719.7200000000003,1353,74,58,338.25,1.271,0.075,4,4,4,Loyal Customers
17703,United Kingdom,1,2011-07-24 13:30:00,2011-11-04 15:51:00,103,26,3,798.74,590,55,47,196.67,1.354,0.0,4,4,3,Loyal Customers
17704,United Kingdom,1,2011-04-14 09:28:00,2011-06-24 09:40:00,71,159,2,885.1899999999999,343,31,27,171.5,2.581,0.0,2,3,3,About to Sleep
17705,United Kingdom,1,2011-02-11 10:57:00,2011-11-09 15:50:00,271,21,8,1563.12,889,94,61,111.12,1.758,0.050505050505050504,4,5,4,Loyal Customers
17706,United Kingdom,1,2010-12-08 11:02:00,2011-10-26 13:31:00,322,35,16,9321.529999999999,3577,361,265,223.56,2.606,0.034759358288770054,3,5,5,Lost
17707,United Kingdom,1,2011-01-07 13:30:00,2011-06-07 15:03:00,151,176,2,152.39999999999998,144,5,3,72.0,1.058,0.0,1,3,1,Hibernating
17708,United Kingdom,1,2011-01-19 10:09:00,2011-06-05 10:12:00,137,178,2,263.33,90,34,28,45.0,2.926,0.0,1,3,2,Lost
17709,United Kingdom,1,2011-06-23 11:55:00,2011-06-23 11:55:00,0,160,1,137.45,17,7,7,17.0,8.085,0.0,2,2,1,Hibernating
17711,United Kingdom,1,2011-02-23 11:32:00,2011-11-29 11:40:00,279,1,2,385.1,246,23,22,123.0,1.565,0.0,5,3,2,Lost
17712,United Kingdom,1,2011-10-26 12:28:00,2011-10-26 12:28:00,0,35,1,522.91,215,29,29,215.0,2.432,0.0,3,2,3,Lost
17714,United Kingdom,1,2011-01-23 10:32:00,2011-01-23 10:32:00,0,311,1,153.0,92,10,10,92.0,1.663,0.0,1,2,1,Hibernating
17715,United Kingdom,1,2011-05-23 12:32:00,2011-05-23 12:32:00,0,191,1,326.4,384,1,1,384.0,0.85,0.0,1,2,2,Hibernating
17716,United Kingdom,1,2011-03-17 10:38:00,2011-11-17 12:00:00,245,13,11,5505.79,3072,245,171,279.27,1.792,0.03543307086614173,4,5,5,Loyal Customers
17718,United Kingdom,1,2011-04-21 13:39:00,2011-04-21 13:39:00,0,223,1,139.35,83,6,6,83.0,1.679,0.0,1,2,1,Hibernating
17719,United Kingdom,1,2011-03-29 11:29:00,2011-11-02 10:36:00,217,28,15,5367.8,2466,274,111,164.4,2.177,0.014388489208633094,4,5,5,Loyal Customers
17720,United Kingdom,1,2010-12-07 10:43:00,2011-11-13 15:04:00,341,17,4,1195.94,576,50,39,144.0,2.076,0.0,4,4,4,Loyal Customers
17722,United Kingdom,1,2010-12-08 12:41:00,2011-09-04 15:22:00,270,87,4,2380.6400000000003,1595,115,111,398.75,1.493,0.041666666666666664,2,4,5,At Risk
17723,United Kingdom,1,2011-05-09 14:44:00,2011-08-04 18:37:00,87,118,6,3276.4,792,10,4,132.0,4.137,0.0,2,5,5,At Risk
17724,United Kingdom,1,2011-07-24 13:26:00,2011-10-13 10:53:00,80,48,3,995.65,300,40,38,100.0,3.319,0.1111111111111111,3,4,4,Lost
17725,United Kingdom,1,2011-03-17 19:47:00,2011-11-23 16:34:00,250,7,11,3371.13,2162,192,115,196.55,1.559,0.030303030303030304,5,5,5,Champions
17727,United Kingdom,1,2011-11-24 17:06:00,2011-11-30 15:21:00,5,0,1,1042.55,645,66,66,645.0,1.616,0.014925373134328358,5,2,4,Loyal Customers
17728,United Kingdom,1,2011-09-14 11:39:00,2011-11-18 15:37:00,65,12,2,1927.83,1148,133,133,574.0,1.679,0.029197080291970802,4,3,5,Loyal Customers
17730,United Kingdom,1,2011-01-17 14:49:00,2011-11-14 15:41:00,301,16,12,4626.129999999999,3115,194,117,259.58,1.485,0.01020408163265306,4,5,5,Loyal Customers
17731,United Kingdom,1,2011-06-09 14:18:00,2011-09-21 15:02:00,104,70,4,878.2000000000002,493,67,54,123.25,1.781,0.1927710843373494,2,4,3,Lost
17732,United Kingdom,1,2010-12-02 09:29:00,2010-12-02 09:29:00,0,363,1,303.96999999999997,93,18,18,93.0,3.268,0.0,1,2,2,Hibernating
17733,United Kingdom,1,2011-03-23 09:54:00,2011-11-01 08:16:00,222,29,2,692.1899999999999,463,35,33,231.5,1.495,0.0,4,3,3,Loyal Customers
17734,United Kingdom,1,2011-04-20 10:04:00,2011-10-17 12:33:00,180,44,3,700.63,422,43,40,140.67,1.66,0.0,3,4,3,Lost
17735,United Kingdom,1,2010-12-07 10:32:00,2011-11-02 14:52:00,330,28,18,12216.42,7423,643,298,412.39,1.646,0.0,4,5,5,Loyal Customers
17736,United Kingdom,1,2011-08-18 14:33:00,2011-11-30 15:36:00,104,0,3,337.49,238,25,24,79.33,1.418,0.038461538461538464,5,4,2,Loyal Customers
17737,United Kingdom,1,2011-10-12 14:42:00,2011-11-30 15:16:00,49,0,2,168.24,108,10,8,54.0,1.558,0.0,5,3,1,Potential Loyalists
17738,United Kingdom,1,2011-03-02 16:26:00,2011-11-20 15:05:00,262,10,4,1863.35,1029,97,89,257.25,1.811,0.020202020202020204,5,4,4,Champions
17739,United Kingdom,1,2010-12-14 14:26:00,2011-11-28 09:12:00,348,2,7,2786.0499999999997,861,47,29,123.0,3.236,0.020833333333333332,5,5,5,Champions
17742,United Kingdom,1,2011-01-11 10:04:00,2011-08-18 15:28:00,219,104,2,355.11,89,15,13,44.5,3.99,0.0,2,3,2,Lost
17744,United Kingdom,1,2010-12-16 14:17:00,2011-11-14 09:05:00,332,16,5,1560.7,2260,87,68,452.0,0.691,0.011363636363636364,4,5,4,Loyal Customers
17746,United Kingdom,1,2011-04-13 14:31:00,2011-04-19 11:26:00,5,225,1,98.80000000000001,29,6,6,29.0,3.407,0.25,1,2,1,Hibernating
17747,United Kingdom,1,2011-08-19 08:13:00,2011-08-31 13:29:00,12,91,1,64.65,12,1,1,12.0,5.388,0.5,2,2,1,Hibernating
17749,United Kingdom,1,2011-03-28 13:39:00,2011-06-14 15:45:00,78,169,2,674.52,320,35,33,160.0,2.108,0.0,2,3,3,About to Sleep
17750,United Kingdom,1,2011-06-28 15:44:00,2011-11-03 15:16:00,127,27,8,1607.21,3503,172,97,437.88,0.459,0.0,4,5,4,Loyal Customers
17752,United Kingdom,1,2010-12-15 16:19:00,2010-12-15 16:19:00,0,350,1,80.64,192,1,1,192.0,0.42,0.0,1,2,1,Hibernating
17754,United Kingdom,1,2011-03-24 13:54:00,2011-11-02 12:37:00,222,28,4,1440.6799999999998,1435,66,60,358.75,1.004,0.014925373134328358,4,4,4,Loyal Customers
17757,United Kingdom,1,2010-12-02 17:17:00,2011-11-25 17:27:00,358,5,28,5157.04,3121,697,264,111.46,1.652,0.0014326647564469914,5,5,5,Champions
17758,United Kingdom,1,2011-04-03 15:22:00,2011-11-20 14:45:00,230,10,8,3408.2000000000003,2054,404,310,256.75,1.659,0.0,5,5,5,Champions
17759,United Kingdom,1,2011-06-23 13:35:00,2011-11-22 16:02:00,152,8,3,819.96,697,90,82,232.33,1.176,0.0,5,4,3,Loyal Customers
17760,United Kingdom,1,2010-12-01 15:08:00,2011-11-18 10:56:00,351,12,2,287.59000000000003,239,25,25,119.5,1.203,0.0,4,3,2,Lost
17761,United Kingdom,1,2011-11-07 10:23:00,2011-11-07 10:23:00,0,23,1,712.78,398,19,19,398.0,1.791,0.0,4,2,3,Lost
17763,United Kingdom,1,2011-03-21 14:25:00,2011-03-21 14:25:00,0,254,1,15.0,12,1,1,12.0,1.25,0.0,1,2,1,Hibernating
17764,United Kingdom,1,2011-05-12 16:11:00,2011-10-20 11:03:00,160,41,2,772.5500000000001,351,71,71,175.5,2.201,0.0,3,3,3,Promising
17765,United Kingdom,1,2011-03-28 11:58:00,2011-07-04 12:41:00,98,149,3,367.63,143,56,51,47.67,2.571,0.0,2,4,2,About to Sleep
17767,United Kingdom,1,2011-11-24 14:42:00,2011-11-24 14:42:00,0,6,1,271.20000000000005,128,21,21,128.0,2.119,0.0,5,2,2,Potential Loyalists
17768,United Kingdom,1,2011-06-26 13:46:00,2011-11-06 14:14:00,133,24,2,1279.4499999999998,755,75,67,377.5,1.695,0.0,4,3,4,Loyal Customers
17769,United Kingdom,1,2011-01-23 11:15:00,2011-11-27 11:18:00,308,3,10,3920.08,1850,304,200,185.0,2.119,0.009771986970684038,5,5,5,Champions
17770,United Kingdom,1,2011-03-02 13:35:00,2011-05-25 12:34:00,83,189,5,1143.2699999999998,365,38,33,73.0,3.132,0.0,1,5,4,Cannot Lose Them
17771,United Kingdom,1,2011-01-20 14:13:00,2011-10-14 11:43:00,266,47,2,245.81000000000003,287,54,51,143.5,0.856,0.0,3,3,2,Lost
17772,United Kingdom,1,2011-11-29 10:57:00,2011-11-29 11:05:00,0,1,2,173.45,55,50,50,27.5,3.154,0.0,5,3,1,Potential Loyalists
17774,United Kingdom,1,2011-02-07 13:13:00,2011-09-04 12:49:00,208,87,4,1203.78,508,153,123,127.0,2.37,0.006493506493506494,2,4,4,At Risk
17775,United Kingdom,1,2011-03-30 10:50:00,2011-03-30 10:50:00,0,245,1,56.4,72,3,3,72.0,0.783,0.0,1,2,1,Hibernating
17777,United Kingdom,1,2011-08-31 14:35:00,2011-11-15 12:02:00,75,15,3,647.56,501,190,141,167.0,1.293,0.0,4,4,3,Loyal Customers
17779,United Kingdom,1,2011-07-19 12:19:00,2011-11-18 14:15:00,122,12,3,633.9200000000001,396,81,73,132.0,1.601,0.024096385542168676,4,4,3,Loyal Customers
17781,United Kingdom,1,2011-03-31 19:54:00,2011-07-03 16:00:00,93,150,2,188.01999999999998,34,12,12,17.0,5.53,0.0,2,3,1,Hibernating
17783,United Kingdom,1,2011-04-06 10:07:00,2011-09-28 16:07:00,175,63,2,283.4699999999999,354,67,67,177.0,0.801,0.0,3,3,2,Lost
17785,United Kingdom,1,2011-10-17 13:43:00,2011-10-17 13:43:00,0,44,1,131.94,67,13,13,67.0,1.969,0.0,3,2,1,Need Attention
17786,United Kingdom,1,2011-01-26 14:35:00,2011-09-15 12:51:00,231,76,2,266.8500000000001,195,68,57,97.5,1.368,0.0,2,3,2,Lost
17787,United Kingdom,1,2010-12-03 13:43:00,2011-07-10 11:24:00,218,143,4,1817.54,896,128,94,224.0,2.029,0.0,2,4,4,At Risk
17788,United Kingdom,1,2011-08-02 10:38:00,2011-09-27 10:09:00,55,64,2,1117.9,211,5,3,105.5,5.298,0.0,3,3,4,Lost
17789,United Kingdom,1,2011-03-03 13:14:00,2011-03-03 13:14:00,0,272,1,225.9,74,14,14,74.0,3.053,0.0,1,2,1,Hibernating
17790,United Kingdom,1,2010-12-10 10:47:00,2011-11-13 11:30:00,338,17,14,1964.3000000000002,835,189,121,59.64,2.352,0.0,4,5,5,Loyal Customers
17791,United Kingdom,1,2011-11-10 12:09:00,2011-11-10 12:09:00,0,20,1,106.1,46,10,10,46.0,2.307,0.0,4,2,1,Potential Loyalists
17793,United Kingdom,1,2011-11-14 14:24:00,2011-11-14 14:24:00,0,16,1,300.34,226,52,49,226.0,1.329,0.0,4,2,2,Potential Loyalists
17795,United Kingdom,1,2011-03-20 12:02:00,2011-06-13 12:36:00,85,170,2,342.82999999999987,305,45,43,152.5,1.124,0.0,2,3,2,Lost
17796,United Kingdom,1,2010-12-05 12:23:00,2011-10-30 15:38:00,329,31,4,690.0,176,81,63,44.0,3.92,0.0,3,4,3,Lost
17797,United Kingdom,1,2011-06-10 11:29:00,2011-11-17 13:21:00,160,13,3,780.4300000000002,498,111,102,166.0,1.567,0.0,4,4,3,Loyal Customers
17799,United Kingdom,1,2010-12-13 13:10:00,2011-11-17 15:16:00,339,13,10,3009.32,1753,404,280,175.3,1.717,0.0049261083743842365,4,5,5,Loyal Customers
17800,United Kingdom,1,2011-01-09 13:50:00,2011-11-02 12:57:00,296,28,9,1187.21,732,103,51,81.33,1.622,0.0,4,5,4,Loyal Customers
17802,United Kingdom,1,2010-12-02 13:44:00,2011-09-18 14:56:00,290,73,3,1251.8400000000001,752,140,102,250.67,1.665,0.047619047619047616,2,4,4,At Risk
17805,United Kingdom,1,2011-09-27 11:49:00,2011-09-27 11:49:00,0,64,1,512.31,478,10,10,478.0,1.072,0.0,3,2,3,Lost
17806,United Kingdom,1,2011-11-28 14:12:00,2011-11-28 14:12:00,0,2,1,546.04,727,43,43,727.0,0.751,0.0,5,2,3,Lost
17809,United Kingdom,1,2010-12-01 09:41:00,2011-11-23 13:00:00,357,7,12,4627.62,2057,61,46,171.42,2.25,0.046875,5,5,5,Champions
17811,United Kingdom,1,2011-01-10 10:58:00,2011-11-28 14:31:00,322,2,37,7281.42,3990,795,354,107.84,1.825,0.025735294117647058,5,5,5,Champions
17812,United Kingdom,1,2010-12-06 15:27:00,2011-11-27 11:47:00,355,3,4,699.81,329,133,113,82.25,2.127,0.0,5,4,3,Loyal Customers
17813,United Kingdom,1,2011-09-29 15:57:00,2011-11-25 16:13:00,57,5,5,1641.79,752,348,297,150.4,2.183,0.01971830985915493,5,5,4,Champions
17816,United Kingdom,1,2010-12-09 14:10:00,2011-11-03 11:34:00,328,27,4,36.559999999999995,30,17,16,7.5,1.219,0.0,4,4,1,Lost
17817,United Kingdom,1,2011-03-07 17:30:00,2011-03-07 17:42:00,0,268,2,269.7,26,13,12,13.0,10.373,0.0,1,3,2,Lost
17819,United Kingdom,1,2010-12-03 14:26:00,2011-09-29 10:52:00,299,62,7,3661.0699999999997,1031,48,36,147.29,3.551,0.02040816326530612,3,5,5,Lost
17824,United Kingdom,1,2011-10-19 14:14:00,2011-10-19 14:14:00,0,42,1,298.4,408,13,13,408.0,0.731,0.0,3,2,2,Need Attention
17827,United Kingdom,1,2010-12-10 10:18:00,2011-04-11 16:56:00,122,233,4,1580.4700000000003,957,154,140,239.25,1.651,0.0,1,4,4,Cannot Lose Them
17828,Malta,0,2011-06-08 08:31:00,2011-11-23 13:42:00,168,7,4,1630.7800000000002,667,67,54,166.75,2.445,0.12987012987012986,5,4,4,Champions
17829,United Arab Emirates,0,2011-02-14 12:46:00,2011-02-14 12:46:00,0,289,1,889.24,496,30,30,496.0,1.793,0.0,1,2,3,Lost
17830,United Kingdom,1,2011-02-24 10:15:00,2011-03-23 11:44:00,27,252,2,287.65,65,16,15,32.5,4.425,0.0,1,3,2,Lost
17831,United Kingdom,1,2011-11-06 15:09:00,2011-11-06 15:09:00,0,24,1,35.400000000000006,12,2,2,12.0,2.95,0.0,4,2,1,Potential Loyalists
17832,United Kingdom,1,2011-10-21 11:43:00,2011-10-21 11:43:00,0,40,1,155.37000000000003,208,61,61,208.0,0.747,0.0,3,2,1,Need Attention
17835,United Kingdom,1,2011-11-16 16:30:00,2011-11-30 11:17:00,13,0,2,228.10000000000002,279,40,34,139.5,0.818,0.0,5,3,1,Potential Loyalists
17836,United Kingdom,1,2011-10-23 16:13:00,2011-10-23 16:13:00,0,38,1,110.21,88,24,23,88.0,1.252,0.0,3,2,1,Need Attention
17837,United Kingdom,1,2011-06-29 16:44:00,2011-10-28 16:15:00,120,33,8,1508.38,510,162,110,63.75,2.958,0.01818181818181818,3,5,4,Lost
17838,United Kingdom,1,2010-12-02 15:55:00,2011-11-13 11:38:00,345,17,5,2267.4,1831,117,96,366.2,1.238,0.11363636363636363,4,5,5,Loyal Customers
17839,United Kingdom,1,2011-10-28 17:27:00,2011-10-28 17:27:00,0,33,1,318.15000000000003,257,52,50,257.0,1.238,0.0,3,2,2,Need Attention
17841,United Kingdom,1,2010-12-01 14:30:00,2011-11-29 17:52:00,363,1,120,37338.16,21276,7212,1288,177.3,1.755,0.018508437670114317,5,5,5,Champions
17843,United Kingdom,1,2011-02-09 15:33:00,2011-02-09 15:33:00,0,294,1,205.48000000000002,113,37,36,113.0,1.818,0.0,1,2,1,Hibernating
17844,Canada,0,2011-08-25 11:27:00,2011-08-25 11:27:00,0,97,1,51.56,52,5,5,52.0,0.992,0.0,2,2,1,Hibernating
17846,United Kingdom,1,2011-09-15 15:20:00,2011-09-15 15:20:00,0,76,1,2033.1,1,1,1,1.0,2033.1,0.0,2,2,5,Lost
17848,United Kingdom,1,2010-12-16 18:38:00,2011-09-19 16:49:00,276,72,9,901.2,398,51,41,44.22,2.264,0.0,2,5,4,At Risk
17849,United Kingdom,1,2011-01-10 11:59:00,2011-05-05 13:46:00,115,209,4,605.8000000000001,114,26,14,28.5,5.314,0.0,1,4,3,Lost
17850,United Kingdom,1,2010-12-01 08:26:00,2011-02-10 14:38:00,71,293,34,5303.4800000000005,1733,297,21,50.97,3.06,0.038834951456310676,1,5,5,Cannot Lose Them
17852,United Kingdom,1,2011-11-28 12:31:00,2011-11-28 12:36:00,0,2,2,114.34,53,24,21,26.5,2.157,0.0,5,3,1,Potential Loyalists
17854,United Kingdom,1,2011-04-26 16:53:00,2011-06-07 16:21:00,41,176,2,311.26,84,15,15,42.0,3.705,0.0,1,3,2,Lost
17855,United Kingdom,1,2010-12-02 09:44:00,2010-12-02 09:44:00,0,363,1,208.97,197,17,17,197.0,1.061,0.0,1,2,1,Hibernating
17856,United Kingdom,1,2011-03-03 11:40:00,2011-04-20 13:13:00,48,224,3,1118.39,577,9,6,192.33,1.938,0.18181818181818182,1,4,4,Cannot Lose Them
17857,United Kingdom,1,2010-12-09 11:35:00,2011-11-22 15:22:00,348,8,21,23826.94,16777,49,19,798.9,1.42,0.02,5,5,5,Champions
17858,United Kingdom,1,2010-12-05 13:08:00,2011-10-17 12:33:00,315,44,11,4376.94,2551,154,80,231.91,1.716,0.0,3,5,5,Lost
17859,United Kingdom,1,2011-02-08 10:32:00,2011-02-08 10:32:00,0,295,1,141.92000000000002,102,23,23,102.0,1.391,0.0,1,2,1,Hibernating
17860,United Kingdom,1,2010-12-06 12:41:00,2010-12-06 12:41:00,0,359,1,226.45,93,52,49,93.0,2.435,0.0,1,2,1,Hibernating
17861,United Kingdom,1,2011-01-24 11:34:00,2011-11-15 13:01:00,295,15,7,1618.54,1535,160,127,219.29,1.054,0.006211180124223602,4,5,4,Loyal Customers
17862,United Kingdom,1,2011-01-20 12:23:00,2011-01-20 12:23:00,0,314,1,330.9,100,11,11,100.0,3.309,0.0,1,2,2,Hibernating
17863,United Kingdom,1,2010-12-05 13:21:00,2011-10-11 13:45:00,310,50,6,3160.0,2638,148,110,439.67,1.198,0.0,3,5,5,Lost
17864,United Kingdom,1,2011-03-09 11:44:00,2011-11-27 11:15:00,262,3,3,554.85,706,90,70,235.33,0.786,0.0,5,4,3,Loyal Customers
17865,United Kingdom,1,2010-12-10 14:53:00,2011-11-09 12:08:00,333,21,20,10158.54,5757,370,191,287.85,1.765,0.04884318766066838,4,5,5,Loyal Customers
17866,United Kingdom,1,2011-07-20 11:07:00,2011-07-20 11:09:00,0,133,1,325.7,174,9,9,174.0,1.872,0.1,2,2,2,Hibernating
17867,United Kingdom,1,2011-02-24 12:25:00,2011-11-09 14:15:00,258,21,6,583.5200000000003,508,68,62,84.67,1.149,0.02857142857142857,4,5,3,Loyal Customers
17869,United Kingdom,1,2010-12-06 17:16:00,2011-08-24 16:16:00,260,98,5,428.18,111,40,37,22.2,3.857,0.0,2,5,2,Lost
17870,United Kingdom,1,2010-12-08 08:12:00,2011-11-25 11:20:00,352,5,11,1611.0900000000001,1114,223,185,101.27,1.446,0.004464285714285714,5,5,4,Champions
17871,United Kingdom,1,2011-05-19 11:32:00,2011-05-19 11:32:00,0,195,1,155.90000000000003,182,10,10,182.0,0.857,0.0,1,2,1,Hibernating
17873,United Kingdom,1,2010-12-01 14:54:00,2011-09-20 16:41:00,293,71,5,1754.1600000000005,1035,43,24,207.0,1.695,0.044444444444444446,2,5,4,At Risk
17874,United Kingdom,1,2011-03-29 11:25:00,2011-06-07 12:54:00,70,176,6,658.2600000000001,221,46,37,36.83,2.979,0.02127659574468085,1,5,3,Cannot Lose Them
17877,United Kingdom,1,2011-06-22 13:00:00,2011-06-22 13:00:00,0,161,1,237.61,98,12,12,98.0,2.425,0.0,2,2,1,Hibernating
17878,United Kingdom,1,2011-10-27 11:24:00,2011-10-27 11:24:00,0,34,1,379.45,401,26,26,401.0,0.946,0.0,3,2,2,Need Attention
17879,United Kingdom,1,2011-06-19 12:36:00,2011-06-19 12:36:00,0,164,1,178.51999999999998,45,6,6,45.0,3.967,0.0,2,2,1,Hibernating
17880,United Kingdom,1,2010-12-10 10:21:00,2010-12-10 10:21:00,0,355,1,458.91999999999996,314,26,26,314.0,1.462,0.0,1,2,2,Hibernating
